Date,AAPL,AXP,BA,GOOGL,IBM,MSFT,PFE
2010-12-10,45.7943,46.26,64.16,296.3919,144.82,27.34,17.02
2010-12-13,45.9529,46.37,63.79,297.5981,144.28,27.245,17.19
2010-12-14,45.7557,46.2,64.49,297.7432,145.82,27.62,17.11
2010-12-15,45.7657,46.12,64.24,295.436,144.72,27.85,17.08
2010-12-16,45.8929,44.57,64.4,296.1417,144.55,27.9875,17.22
2010-12-17,45.8014,44.01,65.03,295.6862,145.0,27.9025,17.03
2010-12-20,46.03,42.5,63.27,297.8183,144.51,27.81,17.17
2010-12-21,46.315,43.23,64.19,301.8272,145.74,28.07,17.38
2010-12-22,46.4514,42.81,64.61,303.0383,145.95,28.1875,17.56
2010-12-23,46.2286,42.77,65.06,302.4077,145.89,28.3,17.61
2010-12-24,46.2286,42.77,65.06,302.4077,145.89,28.3,17.61
2010-12-27,46.3829,43.05,64.75,301.4818,145.34,28.07,17.49
2010-12-28,46.4957,42.79,64.86,299.7502,145.71,28.01,17.59
2010-12-29,46.47,42.86,65.05,300.7912,146.52,27.97,17.6
2010-12-30,46.2371,42.51,65.01,299.7201,146.67,27.85,17.49
2010-12-31,46.08,42.92,65.26,297.2728,146.76,27.91,17.51
2011-01-03,47.0814,43.4,66.4,302.4678,147.48,27.98,17.68
2011-01-04,47.3271,43.95,66.94,301.3517,147.64,28.0875,17.9885
2011-01-05,47.7143,45.04,67.48,304.8301,147.05,28.0,18.11
2011-01-06,47.6757,44.73,68.8,307.0472,148.66,28.82,18.18
2011-01-07,48.0171,44.36,69.38,308.5186,147.93,28.6,18.34
2011-01-10,48.9221,44.46,69.09,307.4026,147.64,28.22,18.26
2011-01-11,48.8057,45.04,68.96,308.3034,147.28,28.11,18.22
2011-01-12,49.2029,45.0,70.15,308.7339,149.1,28.55,18.37
2011-01-13,49.3829,45.06,69.83,308.6438,148.82,28.19,18.22
2011-01-14,49.7829,46.25,70.07,312.3924,150.0,28.3,18.34
2011-01-17,49.7829,46.25,70.07,312.3924,150.0,28.3,18.34
2011-01-18,48.6643,46.37,72.47,320.1249,150.65,28.66,18.38
2011-01-19,48.4057,45.24,71.73,316.1811,155.69,28.47,18.32
2011-01-20,47.5257,45.27,71.12,313.6887,155.8,28.3525,18.24
2011-01-21,46.6743,46.0,71.68,306.2114,155.5,28.02,18.359
2011-01-24,48.2071,45.79,72.73,305.836,159.63,28.38,18.45
2011-01-25,48.7714,44.8,72.24,310.2553,161.44,28.45,18.47
2011-01-26,49.1214,44.46,70.02,308.5487,161.04,28.78,18.36
2011-01-27,49.03,44.54,70.56,308.6938,161.07,28.87,18.48
2011-01-28,48.0143,43.86,69.23,300.7862,159.21,27.751,18.15
2011-01-31,48.4743,43.38,69.48,300.4709,162.0,27.725,18.22
2011-02-01,49.29,43.6,70.29,305.816,163.56,27.9925,19.22
2011-02-02,49.1886,43.72,71.0,306.2965,163.3,27.94,18.96
2011-02-03,49.0629,43.53,70.98,305.3706,163.53,27.65,19.17
2011-02-04,49.5,43.82,71.38,305.786,164.0,27.77,19.3
2011-02-07,50.2686,44.82,71.93,307.4451,164.82,28.1975,19.04
2011-02-08,50.7429,45.88,72.71,309.4896,166.05,28.2825,19.16
2011-02-09,51.1657,45.72,72.63,308.5487,164.65,27.97,19.05
2011-02-10,50.6486,46.57,72.66,308.5186,164.09,27.5,19.03
2011-02-11,50.9786,46.75,72.14,312.5526,163.85,27.25,18.8275
2011-02-14,51.3114,46.52,72.26,314.3793,163.22,27.23,19.05
2011-02-15,51.4143,46.19,71.4,312.3774,162.84,26.96,19.05
2011-02-16,51.8757,46.86,72.48,312.4124,163.4,27.02,19.28
2011-02-17,51.1857,45.78,72.24,312.9329,164.24,27.21,19.37
2011-02-18,50.08,45.53,73.04,315.3453,164.84,27.06,19.19
2011-02-21,50.08,45.53,73.04,315.3453,164.84,27.06,19.19
2011-02-22,48.3729,44.29,70.93,305.4006,161.95,26.59,18.89
2011-02-23,48.9457,43.44,70.23,305.9562,160.18,26.59,18.76
2011-02-24,48.9829,43.56,70.76,304.705,160.77,26.77,18.9
2011-02-25,49.7371,43.53,72.3,305.3155,162.28,26.55,18.86
2011-02-28,50.4586,43.57,72.01,306.9972,161.88,26.58,19.24
2011-03-01,49.9014,43.15,70.12,300.671,159.97,26.16,19.14
2011-03-02,50.3029,43.02,69.57,300.6861,160.16,26.0775,19.19
2011-03-03,51.3657,44.3,71.71,305.0753,163.48,26.2,19.77
2011-03-04,51.4286,43.72,71.8,300.601,161.83,25.9525,19.66
2011-03-07,50.7657,43.71,70.88,296.1166,159.93,25.72,19.61
2011-03-08,50.8229,45.24,72.04,296.442,162.28,25.91,19.68
2011-03-09,50.3529,45.05,72.09,296.1717,165.86,25.89,19.66
2011-03-10,49.5243,44.02,71.29,290.4311,162.02,25.41,19.36
2011-03-11,50.2843,44.28,71.64,288.6344,162.43,25.68,19.47
2011-03-14,50.5086,43.91,70.74,285.2711,161.39,25.69,19.81
2011-03-15,49.3471,43.64,69.69,285.0559,159.02,25.39,19.76
2011-03-16,47.1443,42.36,67.69,278.8199,153.0,24.79,19.3
2011-03-17,47.8057,43.42,68.3,280.952,154.18,24.78,19.88
2011-03-18,47.2386,44.17,69.1,280.8018,155.89,24.8,20.18
2011-03-21,48.4714,44.32,71.2,288.5293,157.68,25.33,19.975
2011-03-22,48.7429,44.75,71.85,288.9397,158.0,25.295,19.94
2011-03-23,48.4557,45.02,72.72,291.362,159.53,25.54,19.92
2011-03-24,49.2814,45.59,72.76,293.7293,160.04,25.81,20.3
2011-03-25,50.22,45.59,73.34,290.1509,162.18,25.62,20.35
2011-03-28,50.0629,45.72,73.3,287.9587,161.37,25.41,20.27
2011-03-29,50.1371,45.65,73.62,291.1468,162.88,25.49,20.38
2011-03-30,49.8043,45.91,73.8,291.2019,163.6,25.61,20.3375
2011-03-31,49.7868,45.2,73.93,293.6643,163.07,25.39,20.31
2011-04-01,49.2229,45.36,74.01,296.1867,164.27,25.48,20.38
2011-04-04,48.7414,45.42,73.95,294.1247,164.25,25.55,20.54
2011-04-05,48.4129,45.42,73.23,284.8207,163.99,25.78,20.45
2011-04-06,48.2914,46.28,73.72,287.3682,164.04,26.15,20.29
2011-04-07,48.2971,46.16,74.29,290.281,164.38,26.2,20.33
2011-04-08,47.8657,46.28,73.47,289.3601,164.05,26.07,20.46
2011-04-11,47.2571,46.38,73.76,288.9647,163.95,25.98,20.67
2011-04-12,47.4857,46.02,73.08,285.5814,163.25,25.64,20.46
2011-04-13,48.0186,46.1,72.13,288.4192,163.95,25.63,20.46
2011-04-14,47.4886,45.88,72.3,289.5353,164.97,25.42,20.4905
2011-04-15,46.78,46.25,72.6,265.6071,166.21,25.37,20.53
2011-04-18,47.4071,46.06,72.79,263.6752,165.94,25.08,20.4
2011-04-19,48.2657,46.64,73.15,261.0177,165.4,25.15,20.53
2011-04-20,48.9157,47.0,75.07,263.1197,164.75,25.76,20.39
2011-04-21,50.0994,47.11,75.44,262.8044,168.28,25.52,19.79
2011-04-22,50.0994,47.11,75.44,262.8044,168.28,25.52,19.79
2011-04-25,50.4299,47.05,74.9,262.7794,167.67,25.61,20.14
2011-04-26,50.06,47.1,75.55,266.6681,168.49,26.19,20.19
2011-04-27,50.0214,47.62,76.12,269.1405,170.37,26.38,20.63
2011-04-28,49.5357,48.52,78.55,269.2456,170.78,26.71,20.83
2011-04-29,50.0186,49.08,79.78,272.3136,170.58,25.92,20.97
2011-05-02,49.4686,49.65,79.53,269.5409,172.15,25.66,21.02
2011-05-03,49.7429,49.9,79.51,267.2037,172.87,25.81,20.44
2011-05-04,49.9386,49.7,78.84,268.1546,170.62,26.06,20.64
2011-05-05,49.5357,49.52,78.45,267.3938,168.46,25.79,20.39
2011-05-06,49.5229,50.2,79.31,267.9093,168.89,25.87,20.55
2011-05-09,49.6571,50.19,79.64,269.1005,169.1,25.83,20.6
2011-05-10,49.9214,50.17,79.95,271.5929,170.38,25.67,20.86
2011-05-11,49.6043,49.83,79.08,267.9844,169.5,25.36,20.61
2011-05-12,49.51,49.54,79.41,267.7842,172.24,25.32,20.89
2011-05-13,48.6429,49.49,79.03,265.0316,169.92,25.03,20.92
2011-05-16,47.6143,50.07,77.77,259.4612,168.86,24.57,20.98
2011-05-17,48.02,50.76,76.68,265.487,170.5,24.52,21.14
2011-05-18,48.5529,51.06,77.14,265.1617,170.44,24.69,21.18
2011-05-19,48.6471,51.82,78.02,265.8824,170.59,24.715,21.03
2011-05-20,47.8886,51.19,77.52,262.2689,170.16,24.49,20.69
2011-05-23,47.7714,51.12,76.28,259.4461,168.26,24.17,20.59
2011-05-24,47.4557,50.56,75.57,259.3811,167.99,24.15,20.52
2011-05-25,48.1114,50.41,76.32,260.0868,167.75,24.19,20.78
2011-05-26,47.8571,50.68,76.66,259.316,167.18,24.67,20.9
2011-05-27,48.2014,51.13,76.99,260.7024,167.5,24.76,20.93
2011-05-30,48.2014,51.13,76.99,260.7024,167.5,24.76,20.93
2011-05-31,49.69,51.6,78.03,264.7663,168.93,25.01,21.45
2011-06-01,49.3586,49.91,75.35,263.0546,166.56,24.43,21.05
2011-06-02,49.4431,50.09,75.69,264.2858,166.09,24.22,21.0
2011-06-03,49.0629,49.28,74.84,261.7934,165.05,23.905,20.84
2011-06-06,48.2914,48.78,74.58,260.7824,164.75,24.01,20.74
2011-06-07,47.4343,48.89,74.18,259.7665,163.69,24.06,20.74
2011-06-08,47.4629,48.1,73.85,259.8365,164.34,23.94,20.68
2011-06-09,47.3557,48.33,74.18,258.6153,164.84,23.96,20.75
2011-06-10,46.5571,47.74,72.69,254.9993,163.18,23.705,20.11
2011-06-13,46.6571,48.24,72.94,252.6095,163.17,24.04,20.46
2011-06-14,47.4914,48.15,74.64,254.4313,164.12,24.22,20.58
2011-06-15,46.6786,47.28,73.85,251.7187,162.33,23.74,20.19
2011-06-16,46.4514,48.41,74.01,250.4274,162.67,23.995,20.24
2011-06-17,45.7514,48.5,74.16,242.745,164.44,24.26,20.26
2011-06-20,45.0457,48.88,74.52,242.5248,165.02,24.47,20.27
2011-06-21,46.4714,49.55,73.98,246.7388,166.22,24.76,20.43
2011-06-22,46.0871,49.85,72.12,243.7384,165.68,24.65,20.28
2011-06-23,47.3186,49.21,71.25,240.3427,166.12,24.63,20.65
2011-06-24,46.6214,48.34,71.26,237.6701,165.07,24.3,20.08
2011-06-27,47.4343,49.54,71.62,241.6339,167.62,25.2,20.17
2011-06-28,47.8943,49.82,72.09,247.0642,170.01,25.8,20.55
2011-06-29,47.72,50.92,72.72,249.0261,170.54,25.62,20.67
2011-06-30,47.9529,51.7,73.93,253.4353,171.55,26.0,20.6
2011-07-01,49.0371,52.34,74.27,260.7664,174.54,26.02,20.75
2011-07-04,49.0371,52.34,74.27,260.7664,174.54,26.02,20.75
2011-07-05,49.9186,52.33,74.15,266.478,175.43,26.03,20.78
2011-07-06,50.2514,52.76,74.74,267.9394,177.71,26.33,20.78
2011-07-07,51.0286,53.59,75.99,273.5648,176.48,26.77,20.23
2011-07-08,51.3871,53.07,75.07,266.2527,176.49,26.92,20.16
2011-07-11,50.5714,52.27,73.35,263.8955,174.99,26.63,20.04
2011-07-12,50.5357,52.4,71.93,267.2637,174.05,26.54,20.0
2011-07-13,51.1457,51.95,72.17,269.3908,174.32,26.63,19.99
2011-07-14,51.11,51.38,71.19,264.7263,174.23,26.47,19.91
2011-07-15,52.1314,51.81,71.28,299.0995,175.54,26.78,19.75
2011-07-18,53.4,51.33,69.55,297.7582,175.28,26.59,19.64
2011-07-19,53.8357,51.81,70.53,301.5669,185.21,27.54,19.94
2011-07-20,55.2714,52.09,72.07,297.9634,183.65,27.06,19.9
2011-07-21,55.3271,52.58,72.89,303.7891,184.9,27.095,20.1
2011-07-22,56.1857,52.24,72.67,309.4145,185.18,27.53,20.07
2011-07-25,56.9286,51.81,71.31,309.7899,183.7,27.91,19.81
2011-07-26,57.63,51.57,70.16,311.5616,182.93,28.08,19.63
2011-07-27,56.0843,50.48,70.63,303.9042,181.35,27.33,19.3
2011-07-28,55.9743,50.55,70.66,305.766,181.8,27.72,19.36
2011-07-29,55.7829,50.04,70.47,302.1375,181.85,27.4,19.249
2011-08-01,56.6786,50.02,70.33,303.679,180.75,27.27,19.01
2011-08-02,55.5586,48.52,67.7,296.487,178.05,26.8,18.14
2011-08-03,56.0814,48.86,67.34,300.8762,178.83,26.92,18.03
2011-08-04,53.91,46.84,63.09,289.0398,171.48,25.94,17.36
2011-08-05,53.3743,47.21,62.75,289.8005,172.98,25.68,17.49
2011-08-08,50.4586,43.04,58.71,273.2745,166.22,24.48,16.66
2011-08-09,53.43,46.1,62.34,286.9828,170.61,25.58,17.6
2011-08-10,51.9557,42.8,57.41,274.771,162.54,24.2,17.05
2011-08-11,53.3857,45.07,58.85,281.3373,166.73,25.19,17.81
2011-08-12,53.8557,44.89,61.75,282.1581,168.2,25.1,17.86
2011-08-15,54.7729,45.82,62.7,278.885,172.99,25.51,18.34
2011-08-16,54.3543,44.89,62.23,269.7611,171.24,25.35,18.31
2011-08-17,54.3486,45.86,62.18,266.8333,171.48,25.245,18.49
2011-08-18,52.2929,44.28,58.93,252.6846,163.83,24.67,17.71
2011-08-19,50.8614,44.47,57.54,245.6978,157.54,24.05,17.67
2011-08-22,50.92,44.6,58.38,249.3263,158.98,23.98,17.68
2011-08-23,53.3714,46.42,60.77,259.6614,164.32,24.72,18.24
2011-08-24,53.74,48.08,61.69,261.8985,166.76,24.9,18.39
2011-08-25,53.3886,48.09,61.1,260.2719,165.58,24.57,17.96
2011-08-26,54.7971,48.48,62.8,263.6852,169.14,25.25,18.21
2011-08-29,55.71,48.55,64.6,269.8012,172.62,25.84,18.88
2011-08-30,55.7129,48.66,66.03,270.612,172.51,26.23,18.88
2011-08-31,54.9757,49.71,66.86,270.7421,171.91,26.6,18.98
2011-09-01,54.4329,49.5,66.05,266.508,170.33,26.21,18.91
2011-09-02,53.4357,48.51,64.03,262.6743,166.98,25.8,18.46
2011-09-05,53.4357,48.51,64.03,262.6743,166.98,25.8,18.46
2011-09-06,54.2486,48.06,62.77,261.343,165.11,25.51,18.65
2011-09-07,54.8471,49.98,64.9,267.2737,167.31,26.0,19.01
2011-09-08,54.8771,49.53,62.81,267.7392,165.25,26.22,18.82
2011-09-09,53.9257,47.28,61.79,262.6793,161.37,25.74,18.28
2011-09-12,54.2771,47.46,62.39,265.3168,162.42,25.89,18.245
2011-09-13,54.9457,47.9,62.85,265.0165,163.43,26.04,18.33
2011-09-14,55.6143,48.99,63.03,266.2928,167.24,26.5,18.41
2011-09-15,56.1371,49.36,64.32,271.5429,170.09,26.99,18.49
2011-09-16,57.2143,50.12,65.38,273.6048,172.99,27.12,18.15
2011-09-19,58.8043,48.68,64.15,273.5998,173.13,27.21,18.06
2011-09-20,59.0643,49.27,63.56,273.5773,174.72,26.98,18.24
2011-09-21,58.8771,48.23,61.02,269.8612,173.02,25.99,17.84
2011-09-22,57.4029,46.63,58.72,260.5822,168.62,25.06,17.49
2011-09-23,57.7571,46.45,59.51,263.0096,169.34,25.06,17.45
2011-09-26,57.5957,47.56,62.01,266.2027,174.51,25.44,17.77
2011-09-27,57.0371,47.08,62.78,269.9313,177.71,25.67,17.75
2011-09-28,56.7157,46.47,61.92,264.6762,177.55,25.575,17.56
2011-09-29,55.7957,46.72,62.37,264.0056,179.17,25.45,17.98
2011-09-30,54.4743,44.9,60.51,257.7695,174.87,24.89,17.68
2011-10-03,53.5143,43.48,58.25,248.0001,173.29,24.53,17.33
2011-10-04,53.2143,43.43,59.14,251.1932,174.74,25.34,17.59
2011-10-05,54.0357,43.41,59.96,252.5945,176.85,25.89,17.98
2011-10-06,53.91,44.43,61.48,257.6044,181.69,26.34,18.23
2011-10-07,52.8286,43.43,61.81,257.8096,182.39,26.25,18.44
2011-10-10,55.5443,45.45,64.03,268.8452,186.62,26.94,18.92
2011-10-11,57.1843,45.76,63.97,271.8532,185.0,27.0,18.85
2011-10-12,57.4557,47.03,64.32,274.5157,186.12,26.96,18.82
2011-10-13,58.3471,46.33,63.53,279.7658,186.82,27.18,18.76
2011-10-14,60.2857,46.1,63.89,296.1267,190.53,27.27,19.04
2011-10-17,59.9986,45.12,61.78,291.4872,186.59,26.98,18.69
2011-10-18,60.32,46.68,63.47,295.5411,178.9,27.31,18.97
2011-10-19,56.9457,46.13,63.11,290.6313,177.39,27.13,18.81
2011-10-20,56.4729,46.19,62.49,292.1178,177.25,27.04,18.73
2011-10-21,56.1243,48.46,64.59,295.5311,181.63,27.16,19.06
2011-10-24,57.9671,49.92,64.75,298.4989,182.25,27.19,19.36
2011-10-25,56.8243,49.42,63.72,291.8625,180.36,26.81,18.87
2011-10-26,57.2286,50.45,66.56,293.439,181.97,26.59,19.28
2011-10-27,57.8129,51.81,67.68,299.625,186.34,27.25,19.665
2011-10-28,57.85,52.1,68.17,300.3607,187.45,26.98,19.82
2011-10-31,57.8257,50.62,65.79,296.6071,184.63,26.63,19.26
2011-11-01,56.6443,48.99,63.17,289.6053,181.35,25.99,19.33
2011-11-02,56.7729,50.32,64.4,292.6933,183.92,26.01,19.53
2011-11-03,57.5814,51.68,66.19,299.0395,187.3,26.53,19.88
2011-11-04,57.1771,51.18,65.8,298.3588,186.38,26.25,19.66
2011-11-07,57.1043,51.25,66.29,304.4597,187.32,26.8,20.07
2011-11-08,58.0329,51.34,66.65,306.4667,187.25,27.16,20.08
2011-11-09,56.4686,49.21,64.55,300.7661,182.24,26.2,19.34
2011-11-10,55.0314,49.09,64.83,297.8283,183.35,26.28,19.79
2011-11-11,54.9457,50.37,66.92,304.4697,187.38,26.91,19.99
2011-11-14,54.18,49.45,67.94,306.797,187.35,26.76,19.79
2011-11-15,55.5471,49.95,67.94,308.5787,188.75,26.74,19.87
2011-11-16,54.9671,48.12,66.34,306.0312,186.62,26.07,19.57
2011-11-17,53.9157,46.7,66.09,300.7261,185.73,25.54,19.47
2011-11-18,53.5629,46.88,67.46,297.7282,185.24,25.3,19.53
2011-11-21,52.7157,46.06,65.56,290.7514,181.48,25.0,18.96
2011-11-22,53.7871,46.0,64.35,290.281,181.31,24.79,18.9
2011-11-23,52.4271,45.1,62.36,285.3312,177.95,24.47,18.45
2011-11-24,52.4271,45.1,62.36,285.3312,177.95,24.47,18.45
2011-11-25,51.9386,45.0,62.78,281.7728,177.06,24.3,18.45
2011-11-28,53.7314,46.01,64.99,294.38,182.21,24.87,19.09
2011-11-29,53.3143,45.55,65.26,291.7474,180.94,24.84,19.4
2011-11-30,54.6,48.04,68.69,299.9854,188.0,25.58,20.07
2011-12-01,55.4186,47.79,70.98,307.1824,189.45,25.28,20.03
2011-12-02,55.6714,48.23,71.3,310.4805,189.66,25.22,19.89
2011-12-05,56.1443,48.78,71.09,313.1281,190.84,25.7,19.84
2011-12-06,55.85,48.56,70.87,312.1872,192.94,25.66,20.23
2011-12-07,55.5843,49.16,70.6,311.997,194.05,25.6,20.47
2011-12-08,55.8086,47.81,70.17,308.3235,191.58,25.4,20.19
2011-12-09,56.2314,48.8,71.93,314.014,194.56,25.7,20.56
2011-12-12,55.9771,47.89,70.9,312.998,192.18,25.51,20.39
2011-12-13,55.5443,47.39,70.9,313.1181,191.15,25.76,20.76
2011-12-14,54.3129,47.08,69.94,309.3344,188.72,25.59,20.86
2011-12-15,54.1343,46.42,70.61,310.0701,187.48,25.56,21.14
2011-12-16,54.4314,46.88,71.01,313.2833,183.57,26.0,21.03
2011-12-19,54.6014,46.04,70.16,311.2163,182.89,25.53,21.14
2011-12-20,56.5643,47.92,72.44,315.4904,187.24,26.025,21.46
2011-12-21,56.635,47.49,73.59,313.2132,181.47,25.76,21.68
2011-12-22,56.9357,47.63,74.29,315.1551,182.04,25.81,21.63
2011-12-23,57.6186,47.95,73.97,316.8767,184.75,26.03,21.83
2011-12-26,57.6186,47.95,73.97,316.8767,184.75,26.03,21.83
2011-12-27,58.0757,47.66,74.27,320.4352,184.95,26.04,21.77
2011-12-28,57.52,46.97,73.26,320.1599,183.99,25.82,21.53
2011-12-29,57.8743,47.52,74.11,321.5112,186.18,26.02,21.71
2011-12-30,57.8571,47.17,73.35,323.2629,183.88,25.96,21.64
2012-01-02,57.8571,47.17,73.35,323.2629,183.88,25.96,21.64
2012-01-03,58.7471,48.39,74.22,333.0274,186.3,26.765,21.97
2012-01-04,59.0629,48.24,74.33,334.4638,185.54,27.4,21.77
2012-01-05,59.7186,48.8,73.53,329.8243,184.66,27.68,21.6
2012-01-06,60.3429,48.27,73.98,325.3249,182.54,28.105,21.57
2012-01-09,60.2471,48.39,74.53,311.5316,181.59,27.74,21.82
2012-01-10,60.4629,48.67,75.0,311.8719,181.31,27.84,21.94
2012-01-11,60.3643,48.95,74.74,313.2833,182.32,27.72,21.9
2012-01-12,60.1986,49.65,75.51,315.125,180.55,28.0,21.99
2012-01-13,59.9729,49.76,74.6,312.7978,179.16,28.25,21.84
2012-01-16,59.9729,49.76,74.6,312.7978,179.16,28.25,21.84
2012-01-17,60.6714,50.22,75.24,314.5945,180.0,28.255,21.935
2012-01-18,61.3014,50.56,75.06,316.7616,181.07,28.23,21.97
2012-01-19,61.1071,50.95,75.56,320.0949,180.52,28.12,21.84
2012-01-20,60.0429,50.04,75.52,293.2789,188.52,29.71,21.9
2012-01-23,61.0584,49.44,75.51,293.0437,189.98,29.73,21.71
2012-01-24,60.0586,49.23,75.36,290.7464,191.93,29.34,21.66
2012-01-25,63.8086,50.17,75.82,285.0209,191.73,29.56,21.72
2012-01-26,63.5186,49.98,75.31,284.3252,190.98,29.5,21.63
2012-01-27,63.8971,49.85,74.55,290.271,190.46,29.23,21.48
2012-01-30,64.7157,49.12,74.16,289.1249,192.5,29.61,21.58
2012-01-31,65.2114,50.14,74.18,290.336,192.6,29.53,21.4
2012-02-01,65.17,50.62,75.37,290.6964,192.62,29.89,21.31
2012-02-02,65.0171,51.16,75.22,292.8385,191.53,29.95,21.11
2012-02-03,65.6686,52.25,76.34,298.4539,193.64,30.24,21.2
2012-02-06,66.2814,51.81,75.46,304.8401,192.82,30.2,20.95
2012-02-07,66.9757,52.13,75.2,303.679,193.35,30.35,21.05
2012-02-08,68.0971,51.64,75.46,305.2205,192.95,30.66,21.01
2012-02-09,70.4529,52.31,75.9,306.0262,193.13,30.77,21.14
2012-02-10,70.4886,51.81,74.95,303.2485,192.42,30.495,21.05
2012-02-13,71.8,52.07,74.85,306.3966,192.62,30.58,21.3
2012-02-14,72.78,51.96,75.56,305.1754,192.22,30.25,21.33
2012-02-15,71.0957,51.52,75.21,303.0734,192.25,30.05,21.11
2012-02-16,71.7443,52.87,75.27,303.5538,193.02,31.285,21.33
2012-02-17,71.7314,52.86,75.35,302.6129,193.42,31.25,21.19
2012-02-20,71.7314,52.86,75.35,302.6129,193.42,31.25,21.19
2012-02-21,73.55,52.85,75.72,307.2975,193.39,31.44,21.22
2012-02-22,73.2914,52.79,76.06,304.2645,193.87,31.27,21.36
2012-02-23,73.77,52.67,75.85,303.3486,197.61,31.37,21.03
2012-02-24,74.63,53.33,76.06,305.2455,197.76,31.48,21.18
2012-02-27,75.1086,54.18,75.21,304.9502,197.53,31.35,21.26
2012-02-28,76.4871,53.76,75.16,309.4946,197.98,31.87,21.22
2012-02-29,77.4914,52.89,74.95,309.4245,196.73,31.74,21.125
2012-03-01,77.7814,53.57,75.08,311.5015,197.53,32.29,21.49
2012-03-02,77.8829,52.99,74.9,310.926,198.81,32.075,21.41
2012-03-05,76.1657,52.97,74.13,307.4226,200.66,31.8,21.5
2012-03-06,75.7514,51.74,72.56,302.7731,197.26,31.555,21.265
2012-03-07,75.8129,52.27,73.52,303.694,197.77,31.84,21.37
2012-03-08,77.4271,52.95,74.17,303.8641,199.81,32.01,21.455
2012-03-09,77.8814,53.2,73.29,300.4158,200.62,31.99,21.48
2012-03-12,78.8571,52.77,73.6,302.8682,201.0,32.04,21.54
2012-03-13,81.1571,54.25,74.31,309.1893,203.78,32.67,22.01
2012-03-14,84.2257,56.15,75.23,308.2934,204.72,32.77,21.93
2012-03-15,83.6514,56.72,75.43,310.8659,206.0,32.85,21.91
2012-03-16,83.6529,56.55,75.2,312.8228,206.01,32.6,21.94
2012-03-19,85.8714,57.27,75.4,317.2971,205.72,32.2,21.88
2012-03-20,86.5657,56.91,75.14,317.0519,204.25,31.99,21.8
2012-03-21,86.0714,57.05,75.01,320.3001,204.69,31.91,21.77
2012-03-22,85.62,57.29,73.92,323.338,205.49,31.995,21.73
2012-03-23,85.15,57.25,73.97,321.6063,205.48,32.01,21.82
2012-03-26,86.7114,58.66,75.18,324.9796,207.77,32.59,22.16
2012-03-27,87.7829,58.22,74.81,323.8235,207.18,32.52,22.5
2012-03-28,88.2314,59.06,74.33,328.1977,207.29,32.19,22.41
2012-03-29,87.1229,57.89,74.08,324.5191,208.27,32.12,22.42
2012-03-30,85.65,57.86,74.37,320.9307,208.65,32.255,22.645
2012-04-02,88.3757,58.01,75.17,323.7734,209.47,32.29,22.59
2012-04-03,89.9029,58.39,74.65,321.6213,209.5,31.94,22.54
2012-04-04,89.1871,57.37,73.67,317.8827,206.05,31.21,22.385
2012-04-05,90.5257,58.1,73.59,316.4663,205.47,31.52,22.34
2012-04-06,90.5257,58.1,73.59,316.4663,205.47,31.52,22.34
2012-04-09,90.89,57.16,72.43,315.7256,204.94,31.1,22.05
2012-04-10,89.7771,56.18,70.6,313.7337,202.33,30.47,21.985
2012-04-11,89.4571,56.95,71.77,318.2881,202.58,30.345,21.95
2012-04-12,88.9671,58.04,73.5,325.8204,205.32,30.975,21.915
2012-04-13,86.4614,57.28,72.92,312.6026,202.8,30.81,21.85
2012-04-16,82.8757,57.83,72.68,303.3286,202.72,31.075,21.98
2012-04-17,87.1,58.18,74.09,305.0803,207.45,31.44,22.31
2012-04-18,86.9057,58.04,73.71,304.0193,200.13,31.14,22.45
2012-04-19,83.92,57.57,73.1,299.9403,199.51,31.01,22.335
2012-04-20,81.8543,57.45,73.55,298.3188,199.6,32.42,22.56
2012-04-23,81.6714,57.32,72.86,299.0895,198.62,32.12,22.38
2012-04-24,80.04,57.63,73.21,300.9263,200.0,31.92,22.63
2012-04-25,87.1429,58.91,77.08,305.1554,203.57,32.2,22.88
2012-04-26,86.8143,59.59,76.99,308.0332,205.58,32.11,23.06
2012-04-27,86.1429,60.17,77.27,307.7879,206.81,31.98,23.08
2012-04-30,83.4257,60.21,76.8,302.718,207.08,32.015,22.9
2012-05-01,83.1614,60.97,77.25,302.5078,208.0,32.01,22.78
2012-05-02,83.7114,61.05,77.26,303.9242,208.06,31.8,22.66
2012-05-03,83.1171,60.86,76.83,305.806,207.24,31.76,22.6
2012-05-04,80.75,60.1,75.84,298.7742,204.99,30.98,22.38
2012-05-07,81.3543,60.1,75.96,304.0693,203.75,30.65,22.45
2012-05-08,81.1686,59.89,75.4,306.6919,201.48,30.5,22.42
2012-05-09,81.3114,59.46,74.05,304.8701,201.23,30.76,22.45
2012-05-10,81.5029,59.42,73.8,307.1273,200.6,30.74,22.83
2012-05-11,80.9586,59.64,73.56,302.9082,201.17,31.16,22.65
2012-05-14,79.7457,58.42,73.12,302.2926,199.44,30.68,22.585
2012-05-15,79.0243,57.94,72.58,305.8511,199.04,30.21,22.3
2012-05-16,78.0107,57.39,72.35,314.7697,199.73,29.9,22.64
2012-05-17,75.7314,55.65,69.73,311.8268,197.89,29.72,22.56
2012-05-18,75.7686,55.4,69.15,300.4909,195.88,29.27,22.57
2012-05-21,80.1829,56.33,71.78,307.3525,197.76,29.75,22.54
2012-05-22,79.5671,56.35,71.48,300.6911,196.82,29.76,22.37
2012-05-23,81.5086,55.97,71.57,305.0253,196.12,29.11,22.37
